radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,"452","1","36011","30735116","0","108.2274","16.0652","1669","18","1","1505826688","1701618063","0"
LTE,"452","1","36011","30734347","0","108.2247","16.0573","1000","6","1","1505827562","1701349923","0"
GSM,"452","4","20506","35272","-1","106.6999","10.7614","1000","17","1","1506176483","1744431901","0"
LTE,"452","1","36011","30737165","0","108.2002","16.0803","2646","3","1","1506222920","1701425882","0"
LTE,"452","1","16039","25855245","0","105.8375","21.0521","1429","8","1","1506171709","1710156909","0"
LTE,"452","2","1147","28305164","0","105.8475","21.0342","1000","2","1","1514204667","1703251023","0"
LTE,"452","2","1149","28345356","0","105.8654","21.04","1335","7","1","1514205066","1745334376","0"
LTE,"452","2","1149","28345357","0","105.8594","21.0386","1000","2","1","1514205074","1745334376","0"
LTE,"452","1","16027","25783565","0","105.8086","21.2109","1856","8","1","1520953537","1710156907","0"
LTE,"452","1","16027","25837069","0","105.8324","21.2028","1000","2","1","1520953688","1710156907","0"
LTE,"452","1","16038","25746699","0","105.8479","21.0304","1000","10","1","1521213072","1712468101","0"
LTE,"452","1","16038","25746701","0","105.8473","21.031","1000","12","1","1521213100","1712468101","0"
LTE,"452","1","36001","30738189","0","108.209","16.0523","1000","13","1","1541849909","1701243908","0"
LTE,"452","1","36001","30728973","0","108.2111","16.0494","1000","7","1","1541850145","1701243908","0"
LTE,"452","1","36011","30759436","0","108.2224","16.0804","1000","6","1","1541904698","1701618063","0"
LTE,"452","1","36003","30820876","0","108.2466","16.0541","1000","3","1","1541930752","1701349991","0"
LTE,"452","1","36011","32513291","0","108.2232","16.0594","1000","14","1","1542080646","1701349923","0"
LTE,"452","1","36011","30799628","0","108.2243","16.0655","1000","11","1","1542080756","1701618063","0"
LTE,"452","1","36011","30723339","0","108.2239","16.0654","1000","21","1","1542080779","1701657661","0"
LTE,"452","1","36011","30728204","0","108.2248","16.068","1000","2","1","1542081250","1701618063","0"
LTE,"452","1","36011","30728203","0","108.2237","16.0701","1000","5","1","1542081382","1736216942","0"
LTE,"452","1","36011","30726156","0","108.2222","16.0716","1000","3","1","1542081642","1736216942","0"
LTE,"452","1","36011","30726155","0","108.2211","16.0718","1000","6","1","1542081733","1736216942","0"
LTE,"452","1","36011","30737677","0","108.2207","16.0741","1000","3","1","1542081832","1736216942","0"
LTE,"452","1","36011","30759437","0","108.2235","16.0815","1000","5","1","1542105876","1701618063","0"
LTE,"452","1","36011","30823181","0","108.2235","16.0812","1000","2","1","1542105883","1701618063","0"
LTE,"452","1","36001","30827277","0","108.2124","16.0597","3228","9","1","1542410000","1701657662","0"
LTE,"452","1","36001","30761739","0","108.208","16.0595","3689","25","1","1542410010","1701657662","0"
LTE,"452","1","36001","30730252","0","108.2081","16.0524","3799","5","1","1542410341","1701683943","0"
LTE,"452","1","24202","29278731","0","106.6742","10.7964","1000","8","1","1542423811","1718577497","0"
LTE,"452","1","24202","29265933","0","106.6759","10.7953","1000","5","1","1542423852","1718577497","0"
LTE,"452","1","24202","29277453","0","106.6796","10.7935","1000","2","1","1542436345","1718577497","0"
LTE,"452","1","36013","30824459","0","108.2381","16.0707","1000","8","1","1542861329","1701264002","0"
LTE,"452","1","36011","30800908","0","108.23","16.0683","1000","6","1","1543043912","1701264002","0"
LTE,"452","1","36011","30736651","0","108.2242","16.0793","1000","19","1","1543052059","1701618063","0"
LTE,"452","1","36011","30758157","0","108.2333","16.0667","1146","3","1","1543106936","1701618062","0"
LTE,"452","1","36011","30758412","0","108.235","16.0674","1034","3","1","1543106949","1701264002","0"
LTE,"452","1","36011","30758413","0","108.2334","16.07","1361","5","1","1543106972","1701264002","0"
LTE,"452","1","36011","30724620","0","108.2258","16.0718","2124","11","1","1543107130","1736216942","0"
LTE,"452","1","36011","30759435","0","108.2241","16.0794","1000","18","1","1543107183","1701618063","0"
LTE,"452","1","36001","30730251","0","108.2029","16.0541","2510","6","1","1543117855","1701243908","0"
LTE,"452","1","36012","30733068","0","108.1971","16.0561","1961","6","1","1543118032","1701683943","0"
LTE,"452","1","36001","30768652","0","108.2046","16.0578","3340","5","1","1543327832","1701657662","0"
LTE,"452","1","36001","30723853","0","108.2108","16.0594","4029","12","1","1543327893","1701657662","0"
LTE,"452","1","36001","30827787","0","108.2094","16.0591","3875","10","1","1543327896","1701657662","0"
LTE,"452","1","36001","30723852","0","108.2178","16.0605","500","50","1","1543327962","1736216942","0"
LTE,"452","1","36011","30727436","0","108.2212","16.0609","1000","16","1","1543328057","1701657662","0"
LTE,"452","1","36011","30821131","0","108.2325","16.0614","1270","16","1","1543328213","1701349991","0"
LTE,"452","1","36011","30724621","0","108.2233","16.0733","1000","2","1","1543415470","1736216942","0"
LTE,"452","1","36011","30799629","0","108.2237","16.0677","1259","8","1","1544692023","1701618063","0"
LTE,"452","1","36011","30821133","0","108.2338","16.0633","2053","8","1","1544692244","1701349991","0"
LTE,"452","1","36013","30824716","0","108.2413","16.0627","1000","16","1","1544789662","1701349991","0"
LTE,"452","1","36011","30821132","0","108.2372","16.0616","1000","2","1","1544789712","1701255121","0"
LTE,"452","1","36011","32519947","0","108.2322","16.0614","1106","13","1","1544789775","1701349991","0"
LTE,"452","1","36011","30758156","0","108.2336","16.0642","1000","2","1","1544789921","1701618062","0"
LTE,"452","1","36011","30799627","0","108.2261","16.068","1870","21","1","1544789924","1701618063","0"
LTE,"452","1","24032","28626956","0","106.6841","10.7901","1000","5","1","1545295466","1738381146","0"
LTE,"452","1","24031","28623116","0","106.6932","10.7858","1000","8","1","1545296269","1718577497","0"
LTE,"452","1","24031","28623115","0","106.6921","10.785","1644","7","1","1545296460","1718577497","0"
LTE,"452","1","36011","32519948","0","108.2283","16.063","1712","10","1","1546011912","1701618063","0"
LTE,"452","1","37902","38407948","0","108.3258","15.8846","1000","13","1","1546081812","1701349988","0"
LTE,"452","1","37902","38408973","0","108.3256","15.8812","1000","4","1","1546082089","1701349988","0"
LTE,"452","1","37902","38407949","0","108.325","15.8843","1000","6","1","1546082213","1701349988","0"
LTE,"452","1","36011","30726157","0","108.2202","16.0715","1000","5","1","1546248066","1736216942","0"
LTE,"452","1","36011","30734604","0","108.2256","16.0674","1000","10","1","1546269538","1701618063","0"
LTE,"452","1","36011","30821387","0","108.2348","16.0587","1000","5","1","1546507798","1701243909","0"
UMTS,"452","2","26118","171124697","187","106.6951","10.7289","1000","18","1","1561828421","1733033223","0"
UMTS,"452","2","26118","171127697","210","106.6961","10.7287","1000","11","1","1561828434","1733033223","0"
UMTS,"452","2","26118","171126078","195","106.6969","10.7284","1000","6","1","1561828446","1733033223","0"
UMTS,"452","2","26118","171124939","179","106.6993","10.7285","500","35","1","1561828455","1733033223","0"
UMTS,"452","2","26118","171124938","178","106.7016","10.7294","1000","20","1","1561828483","1733033223","0"
UMTS,"452","2","26118","171124507","184","106.7043","10.7289","1000","20","1","1561828531","1733033223","0"
UMTS,"452","2","26118","171125217","54","106.7099","10.7285","1000","23","1","1561828570","1732970645","0"
UMTS,"452","2","26118","171125028","502","106.7534","10.7517","7075","21","1","1561829074","1732970643","0"
UMTS,"452","2","26148","171322566","268","106.7441","10.802","1000","19","1","1561841401","1743852603","0"
UMTS,"452","2","26148","171321825","354","106.7344","10.8004","1000","12","1","1561841498","1735046706","0"
UMTS,"452","2","26118","171125779","296","106.7034","10.7302","1000","20","1","1561884938","1733033223","0"
UMTS,"452","2","26118","171124937","177","106.7004","10.732","500","50","1","1561885006","1732970644","0"
UMTS,"452","2","26118","171124799","169","106.6996","10.7384","1478","17","1","1562097207","1732970644","0"
UMTS,"452","2","26118","171127018","65","106.731","10.7368","1000","14","1","1562098327","1732970643","0"
UMTS,"452","2","26118","171127019","66","106.7336","10.7429","4869","18","1","1562098877","1732970644","0"
UMTS,"452","2","26118","171124568","232","106.7216","10.7378","1000","23","1","1562098999","1732970644","0"
UMTS,"452","2","26118","171126089","249","106.7217","10.735","1000","17","1","1562099068","1732970644","0"
UMTS,"452","2","26118","171125378","432","106.7213","10.7341","500","31","1","1562099076","1732970644","0"
UMTS,"452","2","26118","171125909","343","106.718","10.7429","6233","23","1","1562130178","1732970644","0"
UMTS,"452","2","26118","171126077","194","106.6974","10.7338","1000","14","1","1562130196","1732970644","0"
UMTS,"452","2","26118","171125438","218","106.6936","10.7311","1000","16","1","1562130208","1733033223","0"
UMTS,"452","2","26118","171124798","168","106.7055","10.7397","1000","14","1","1562480752","1732970644","0"
UMTS,"452","2","26118","171125109","273","106.7096","10.739","1000","8","1","1562480882","1732970644","0"
UMTS,"452","2","26118","171125177","11","106.7112","10.7388","1000","4","1","1562480892","1732970644","0"
UMTS,"452","2","26118","171125599","113","106.7131","10.7386","1000","9","1","1562480922","1732970644","0"
UMTS,"452","2","26118","171125118","145","106.7139","10.7337","1000","18","1","1562480992","1732970647","0"
UMTS,"452","2","26118","171125577","94","106.718","10.7375","1000","10","1","1562481012","1732970646","0"
UMTS,"452","2","26118","171124569","233","106.7196","10.7382","1000","6","1","1562481129","1732970644","0"
UMTS,"452","2","26118","171125157","251","106.7223","10.7327","1410","12","1","1563089614","1735046703","0"
UMTS,"452","2","26118","171125227","454","106.7232","10.734","1000","6","1","1563089644","1732970644","0"
UMTS,"452","2","26118","171125379","433","106.7187","10.7336","500","26","1","1563089904","1735046704","0"
UMTS,"452","2","26118","171125578","95","106.7186","10.7368","1000","8","1","1563089944","1732970646","0"
GSM,"452","4","20923","41973","-1","106.7498","10.789","2401","37","1","1564333331","1738381146","0"
GSM,"452","4","20923","13152","-1","106.7538","10.7924","960","50","1","1564333331","1738381146","0"
GSM,"452","4","20923","8005","-1","106.7584","10.7975","2059","50","1","1564365517","1738381147","0"
GSM,"452","4","20923","44441","-1","106.7573","10.7939","1398","50","1","1564365733","1738381146","0"
GSM,"452","4","20682","47775","-1","106.6936","10.7858","1000","15","1","1564383522","1744808341","0"
GSM,"452","4","20923","10713","-1","106.7591","10.8218","1203","50","1","1564650492","1738381149","0"
GSM,"452","4","20356","64592","-1","106.758","10.8223","921","42","1","1564650492","1738381148","0"
GSM,"452","4","20923","51577","-1","106.7568","10.8131","1378","50","1","1564650571","1738381148","0"
GSM,"452","4","20923","14228","-1","106.7573","10.805","1746","44","1","1564650571","1738381147","0"
GSM,"452","4","20923","26771","-1","106.7548","10.806","970","48","1","1564650581","1738381147","0"
GSM,"452","4","20923","51627","-1","106.7607","10.7943","2190","34","1","1564805206","1738381146","0"
GSM,"452","4","20923","2741","-1","106.7547","10.7938","1000","10","1","1564805266","1738381146","0"
GSM,"452","4","20506","27848","-1","106.7321","10.7784","1363","31","1","1564805900","1735808510","0"
GSM,"452","4","20506","27849","-1","106.7263","10.7754","1000","14","1","1564805900","1735808510","0"
GSM,"452","4","20682","46423","-1","106.7024","10.786","1000","15","1","1564907863","1735808511","0"
GSM,"452","4","20682","9255","-1","106.7078","10.781","868","35","1","1564907913","1735808511","0"
GSM,"452","4","20506","20490","-1","106.7061","10.7752","1000","2","1","1564908149","1735547344","0"
GSM,"452","4","20931","44972","-1","106.6208","10.7824","1000","9","1","1565073470","1738231868","0"
GSM,"452","4","20931","53877","-1","106.6211","10.7905","1000","11","1","1565073922","1738231868","0"
UMTS,"452","5","1153","8120984","37","105.7728","21.0032","3971","19","1","1565160028","1743678482","0"
UMTS,"452","5","1153","8120982","187","105.7934","21.0041","1000","24","1","1565160674","1743678483","0"
LTE,"452","5","11153","31766534","-1","105.7951","21.0084","1000","10","1","1565160711","1730908443","0"
LTE,"452","5","11153","31768580","-1","105.7885","21.0037","1000","17","1","1565160892","1743678487","0"
LTE,"452","5","11153","31864326","-1","105.8015","21.0034","1000","13","1","1565165015","1743678487","0"
LTE,"452","5","11153","31929349","-1","105.8013","21.0026","1000","5","1","1565165025","1726743243","0"
LTE,"452","5","11153","31766533","-1","105.7963","21.0073","1000","18","1","1565165125","1743678487","0"
LTE,"452","5","11153","31757317","-1","105.7733","21.0082","1000","18","1","1565206002","1743678487","0"
GSM,"452","4","20521","54491","-1","106.697","10.7821","508","46","1","1565243550","1735808514","0"
UMTS,"452","5","1153","8120983","279","105.7881","21.005","1000","16","1","1565248767","1743678487","0"
UMTS,"452","5","1153","8071922","336","105.797","21.0047","1000","5","1","1565248999","1743678487","0"
LTE,"452","5","11151","31932422","-1","105.8255","21.0087","1000","4","1","1565249910","1744349581","0"
LTE,"452","5","11151","31932421","-1","105.828","21.0076","1000","10","1","1565250119","1744349581","0"
LTE,"452","5","11151","31748870","-1","105.8306","21.0067","1000","10","1","1565250164","1744349581","0"
LTE,"452","5","11151","31749125","-1","105.8413","21.007","1000","30","1","1565250527","1703334546","0"
LTE,"452","5","11151","31941382","-1","105.8413","21.0029","1000","13","1","1565250605","1744349582","0"
LTE,"452","5","11151","31941381","-1","105.8414","21.0014","500","26","1","1565250725","1744349582","0"
LTE,"452","5","11151","31856133","-1","105.8413","21.0127","1000","13","1","1565252238","1703334546","0"
LTE,"452","5","11151","31765252","-1","105.8413","21.0144","1000","7","1","1565252301","1703299862","0"
LTE,"452","5","11151","31747845","-1","105.8418","21.0168","1000","20","1","1565252336","1703334546","0"
LTE,"452","5","11151","31795205","-1","105.8439","21.0187","1000","11","1","1565252388","1703334546","0"
LTE,"452","5","11151","31794693","-1","105.8436","21.0229","1000","13","1","1565252532","1703334546","0"
UMTS,"452","5","1151","8072172","273","105.8456","21.025","1000","10","1","1565252690","1703678162","0"
LTE,"452","5","11151","31851013","-1","105.8425","21.0302","1000","24","1","1565252901","1703573761","0"
LTE,"452","5","11151","31938308","-1","105.8366","21.0291","1000","21","1","1565252945","1703425454","0"
LTE,"452","5","11151","31774724","-1","105.8393","21.0328","500","50","1","1565253001","1745334503","0"
LTE,"452","5","11151","31793669","-1","105.8327","21.0321","1000","13","1","1565253192","1745334503","0"
LTE,"452","5","11151","31745028","-1","105.8235","21.0315","1000","7","1","1565253348","1745288402","0"
GSM,"452","4","20506","43661","-1","106.7039","10.7738","2214","30","1","1565254104","1744645502","0"
LTE,"452","5","11153","31757573","-1","105.7814","21.0022","1000","20","1","1565334924","1743678487","0"
LTE,"452","5","11153","31864325","-1","105.8031","21.0045","1000","6","1","1565338216","1743678487","0"
